"STATE_ABBR","mean","Year"
"IN",0.157357362687393,2005
"KS",0.00226296236379266,2005
"KY",0.00404419843577925,2005
"LA",0.00307409055118561,2005
"MA",0.0032964571046457,2005
"MD",0.00426484849357979,2005
"ME",0.00154857550396083,2005
"MI",0.00933382850885471,2005
"MN",0.00530736161212617,2005
"MO",0.6246750961528,2005
"MS",0.00427166418991562,2005
"MT",0.000811483682758644,2005
"NC",0.00246681770144598,2005
"ND",0.00120881209147757,2005
"NE",0.00169534675561252,2005
"NH",0.00228037022847495,2005
"NJ",0.01318423328976,2005
"NM",0.000737180976644857,2005
"NV",0.00136221790064424,2005
"NY",0.00664467781815297,2005
"OH",0.00928488320388573,2005
"OK",0.0128791161182131,2005
"OR",0.00285294018849421,2005
"PA",0.0279992343657444,2005
"PR",0.00234155266465249,2005
"RI",0.0180972647869672,2005
"SC",0.00219103265594027,2005
"SD",0.000960599997585329,2005
"TN",0.037707205801289,2005
"TX",0.0265989373592388,2005
"UT",0.0039212120159209,2005
"VA",0.00368100632084595,2005
"VI",0.00481621627788938,2005
"VT",0.00175426264906937,2005
"WA",0.00239567190312916,2005
"WI",0.00607474707942618,2005
"WV",0.00410802481230642,2005
"WY",0.000471119137143797,2005
"AK",0.000979036146319746,2006
"AL",0.060822487121502,2006
"AR",0.00176134680207507,2006
"AZ",0.00223721576530629,2006
"CA",0.00410370241915818,2006
"CO",0.0057391567199135,2006
"CT",0.00241230768793125,2006
"DC",0.00315116654198928,2006
"DE",0.0063456134740508,2006
"FL",0.0354428763965547,2006
"GA",0.00296935361528019,2006
"HI",0.00110598952946425,2006
"IA",0.00369759825291239,2006
"ID",0.0016980481375585,2006
"IL",0.0156695534080322,2006
"IN",0.170837526514216,2006
"KS",0.00241267442211769,2006
"KY",0.00571283102332324,2006
"LA",0.00284525957948082,2006
"MA",0.00265313926053682,2006
"MD",0.00374385014636465,2006
"ME",0.00161895425080016,2006
"MI",0.00926919513322712,2006
"MN",0.0130646511786417,2006
"MO",0.720943876281768,2006
"MS",0.00424634312832762,2006
"MT",0.000769770468400862,2006
"NC",0.00282743243188871,2006
"ND",0.00123444444091772,2006
"NE",0.0016463425936982,2006
"NH",0.00204092105934506,2006
"NJ",0.0116945703715423,2006
"NM",0.00067822678253786,2006
"NV",0.00150038647361154,2006
"NY",0.00944268874074279,2006
"OH",0.00851988696396236,2006
"OK",0.00227510220861482,2006
"OR",0.0018886679268199,2006
"PA",0.0265262072850422,2006
"PR",0.00122212558461696,2006
"RI",0.00452307233170201,2006
"SC",0.00190737467455204,2006
"SD",0.000991103457987453,2006
"TN",0.0393638788595952,2006
"TX",0.0283775248287786,2006
"UT",0.00167023275465323,2006
"VA",0.00367178785096264,2006
"VI",0.00104537815047074,2006
"VT",0.00183298252918531,2006
"WA",0.00163904859542356,2006
"WI",0.00532161745113752,2006
"WV",0.00486824293361643,2006
"WY",0.00048173432300098,2006
"AK",0.000705933251665826,2007
"AL",0.161151640223136,2007
"AR",0.00139897526966864,2007
"AZ",0.00390868361286319,2007
"CA",0.00784061338829063,2007
"CO",0.00129661838794668,2007
"CT",0.00170731481941604,2007
"DC",0.00300218315295928,2007
"DE",0.00556958327124448,2007
"FL",0.0545696818091421,2007
"GA",0.0019749927297415,2007
"HI",0.000554287904979783,2007
"IA",0.0038368680103442,2007
"ID",0.00142728892686052,2007
"IL",0.0178582353637195,2007
"IN",0.146372308310009,2007
"KS",0.00172003503229702,2007
"KY",0.00551877730502318,2007
"LA",0.00311411555387023,2007
"MA",0.00221753976298329,2007
"MD",0.00274932835415725,2007
"ME",0.00143595989142247,2007
"MI",0.00659665051396526,2007
"MN",0.0220766864127099,2007
"MO",0.686690596194015,2007
"MS",0.00185759997941204,2007
"MT",0.000627654032422359,2007
"NC",0.00132214682991325,2007
"ND",0.000832416917810433,2007
"NE",0.00124995192870231,2007
"NH",0.00132807453552254,2007
"NJ",0.00263560023830012,2007
"NM",0.000636042189748528,2007
"NV",0.000999747478724175,2007
"NY",0.0068189456233649,2007
"OH",0.00591349174487544,2007
"OK",0.00533290812515956,2007
"OR",0.00157710504599174,2007
"PA",0.0213188527512344,2007
"PR",0.0069867198609493,2007
"RI",0.00312739540125525,2007
"SC",0.00169869145033716,2007
"SD",0.00080323944028248,2007
"TN",0.0413195552388825,2007
"TX",0.0281465396341115,2007
"UT",0.00147246412708687,2007
"VA",0.00337999050135099,2007
"VI",0.000924999999153356,2007
"VT",0.00132661359421389,2007
"WA",0.00148477663571503,2007
"WI",0.00314434293492089,2007
"WV",0.00393440414231631,2007
"WY",0.000516955688262003,2007
"AK",0.000656413711722732,2008
"AL",0.0999222952721536,2008
"AR",0.0013283391035342,2008
"AZ",0.00537230264115193,2008
"CA",0.0578983002383208,2008
"CO",0.0012107040812926,2008
"CT",0.00161904977237894,2008
"DC",0.00242719447683405,2008
"DE",0.00192207503672387,2008
"FL",0.0432155133558852,2008
"GA",0.00208297120561601,2008
"HI",0.000655764046791337,2008
"IA",0.00290665236898817,2008
"ID",0.000608980882850131,2008
"IL",0.017816682549637,2008
"IN",0.165581344791861,2008
"KS",0.0018191056928339,2008
"KY",0.00409698142987191,2008
"LA",0.00185938709389208,2008
"MA",0.00260986183040465,2008
"MD",0.00215595667130677,2008
"ME",0.00145973902404525,2008
"MI",0.00560653234274122,2008
"MN",0.0242620392648689,2008
"MO",0.678479144616952,2008
"MS",0.00189533900438465,2008
"MT",0.000616917593600721,2008
"NC",0.00123867816008238,2008
"ND",0.000768279885695351,2008
"NE",0.00115756944622566,2008
"NH",0.00112433628717039,2008
"NJ",0.00232915634204722,2008
"NM",0.000741108642914868,2008
"NV",0.00117585958296926,2008
"NY",0.00758278033735263,2008
"OH",0.00582330322781873,2008
"OK",0.00464741543573663,2008
"OR",0.00138596227624559,2008
"PA",0.0226948515816003,2008
"PR",0.0242608661194228,2008
"RI",0.00267016969859153,2008
"SC",0.00195045449573046,2008
"SD",0.000729927799554327,2008
"TN",0.0317081566292305,2008
"TX",0.0416383644554774,2008
"UT",0.00107111390069011,2008
"VA",0.00311522552794663,2008
"VI",0.000627433629853309,2008
"VT",0.00129302344052462,2008
"WA",0.00130836455104917,2008
"WI",0.00283406279022184,2008
"WV",0.00383595191032707,2008
"WY",0.000488805974334776,2008
"AK",0.000633762828699282,2009
"AL",0.058847976896106,2009
"AR",0.00108719858277345,2009
"AZ",0.00143279880614051,2009
"CA",0.0277287900566908,2009
"CO",0.000902795622919356,2009
"CT",0.00162013824582518,2009
"DC",0.00192883876179722,2009
"DE",0.00327503300587554,2009
"FL",0.0212031867028689,2009
"GA",0.00258072083289356,2009
"HI",0.00117880531341421,2009
"IA",0.00828419870716856,2009
"ID",0.000522535210672084,2009
"IL",0.0145396342724439,2009
"IN",0.0549008883493891,2009
"KS",0.00171008432386769,2009
"KY",0.00327839612797396,2009
"LA",0.00163125654704459,2009
"MA",0.00198560675816685,2009
"MD",0.00188909420024214,2009
"ME",0.00124167832474703,2009
"MI",0.00522126079541705,2009
"MN",0.0156724245947425,2009
"MO",0.439100933664818,2009
"MS",0.00144503311356622,2009
"MT",0.000487776052330186,2009
"NC",0.00126900584388447,2009
"ND",0.000805954416271696,2009
"NE",0.00102800595504959,2009
"NH",0.000961085976391443,2009
"NJ",0.00201226345616339,2009
"NM",0.000868911512546373,2009
"NV",0.000610465686590674,2009
"NY",0.00670681501668192,2009
"OH",0.0142827883268874,2009
"OK",0.00208993481980493,2009
"OR",0.00161553461219579,2009
"PA",0.0172659418893958,2009
"RI",0.00215370645359479,2009
"SC",0.00147241491108545,2009
"SD",0.000577809187080119,2009
"TN",0.0196194039089572,2009
"TX",0.0279407019647463,2009
"UT",0.00116621108393697,2009
"VA",0.0031089916297183,2009
"VI",0.000546086962276604,2009
"VT",0.00123389920862191,2009
"WA",0.00146608954877112,2009
"WI",0.00271695155048353,2009
"WV",0.00354741931014625,2009
"WY",0.000345694203203792,2009
"AK",0.000783301207323906,2010
"AL",0.0949002351809212,2010
"AR",0.00133296296828323,2010
"AZ",0.00202149654074425,2010
"CA",0.0220036821348614,2010
"CO",0.00144866810479478,2010
"CT",0.00243732307601022,2010
"DC",0.00258940694581421,2010
"DE",0.00300708995654862,2010
"FL",0.0505391437262582,2010
"GA",0.00437926807632873,2010
"HI",0.000846350781487303,2010
"IA",0.0325830296935827,2010
"ID",0.000511575934736833,2010
"IL",0.0260036127742751,2010
"IN",0.0199859777392433,2010
"KS",0.0181004038303574,2010
"KY",0.00658264430054317,2010
"LA",0.00754271700440407,2010
"MA",0.00202719061791521,2010
"MD",0.00173218045485446,2010
"ME",0.00132820875055438,2010
"MI",0.012473300747858,2010
"MN",0.0107849074704074,2010
"MO",0.363437828517513,2010
"MS",0.00154544302780709,2010
"MT",0.000530205132173818,2010
"NC",0.00132770685202593,2010
"ND",0.000749036827370018,2010
"NE",0.0122219675834256,2010
"NH",0.00106000001010086,2010
"NJ",0.00157985840804321,2010
"NM",0.000627885576648451,2010
"NV",0.000674560976040084,2010
"NY",0.00672190222166166,2010
"OH",0.0284538773079382,2010
"OK",0.00308767511387312,2010
"OR",0.00198834186286328,2010
"PA",0.0307817434396601,2010
"PR",0.198714285849461,2010
"RI",0.00253553744635386,2010
"SC",0.00173255150662143,2010
"SD",0.000671337795040662,2010
"TN",0.0188822877584838,2010
"TX",0.0304799261301033,2010
"UT",0.00262672983487315,2010
"VA",0.0069022439245022,2010
"VI",0.000626666669995757,2010
"VT",0.00130153846353177,2010
"WA",0.00129439918177169,2010
"WI",0.0151946962417188,2010
"WV",0.00372539299104784,2010
"WY",0.000427377052554101,2010
"AK",0.00160462456146623,2011
"AL",0.0932898921338159,2011
"AR",0.00153402985295597,2011
"AZ",0.00955519949414694,2011
"CA",0.0261274514192525,2011
"CO",0.00177817104062237,2011
"CT",0.00254303954674287,2011
"DC",0.00202234330432174,2011
"DE",0.00270170976942668,2011
"FL",0.0470397169057742,2011
"GA",0.00324586640047263,2011
"HI",0.000312304349933149,2011
"IA",0.0193385169053899,2011
"ID",0.000633687316538776,2011
"IL",0.0187875869584985,2011
"IN",0.0224068288023944,2011
"KS",0.0161977248036579,2011
"KY",0.00819145778923626,2011
"LA",0.00734985044988969,2011
"MA",0.00232954169511383,2011
"MD",0.00178391892834928,2011
"ME",0.00126394161024687,2011
"MI",0.0105114452212554,2011
"MN",0.00657032364769142,2011
"MO",0.282336158050951,2011
"MS",0.00165244897256913,2011
"MT",0.000428195004524512,2011
"NC",0.00116477787316525,2011
"ND",0.000671461987255035,2011
"NE",0.00816961630933323,2011
"NH",0.00128226745337722,2011
"NJ",0.00159800737317146,2011
"NM",0.000666081734581125,2011
"NV",0.000767117113256874,2011
"NY",0.0203012110678291,2011
"OH",0.0153081995780745,2011
"OK",0.00429225498282315,2011
"OR",0.0031152601285859,2011
"PA",0.0250176178876671,2011
"PR",0.134305555955507,2011
"RI",0.00230299552889396,2011
"SC",0.00396446910750865,2011
"SD",0.000681994134354367,2011
"TN",0.0250774371220965,2011
"TX",0.0262084911203298,2011
"UT",0.00413575172724361,2011
"VA",0.00465212138057924,2011
"VI",0.000543589745901931,2011
"VT",0.00116791489395992,2011
"WA",0.00118998833655438,2011
"WI",0.00752102048769102,2011
"WV",0.0032546388791841,2011
"WY",0.000373261457549488,2011
"AK",0.00581001088831608,2012
"AL",0.0762704754453964,2012
"AR",0.00202784648614137,2012
"AZ",0.00865620035971994,2012
"CA",0.0129011867700168,2012
"CO",0.0015301474536634,2012
"CT",0.00255488961779333,2012
"DC",0.00219170105254393,2012
"DE",0.00253462136748656,2012
"FL",0.0491537868178787,2012
"GA",0.0134310558284447,2012
"HI",0.000445102974314917,2012
"IA",0.0279321621979835,2012
"ID",0.000794757504188768,2012
"IL",0.0198941377046416,2012
"IN",0.0152946111248786,2012
"KS",0.0176506153729161,2012
"KY",0.0401370332431893,2012
"LA",0.00530619835856571,2012
"MA",0.00288736329298878,2012
"MD",0.00180403343020165,2012
"ME",0.00130206185748539,2012
"MI",0.00807444738897389,2012
"MN",0.00819330990423581,2012
"MO",0.185393825675516,2012
"MS",0.00180190475397727,2012
"MT",0.000404473272637858,2012
"NC",0.00125072830788843,2012
"ND",0.000598102409881049,2012
"NE",0.0104733398302968,2012
"NH",0.00140354067328638,2012
"NJ",0.00170747474761633,2012
"NM",0.000802964990303831,2012
"NV",0.000959111969351331,2012
"NY",0.00566982131059297,2012
"OH",0.0117407936530373,2012
"OK",0.00510855932873804,2012
"OR",0.00280895679147673,2012
"PA",0.0325233878321076,2012
"PR",0.13637795293425,2012
"RI",0.00286598873673053,2012
"SC",0.0040030189972293,2012
"SD",0.000577126098932429,2012
"TN",0.0234354689006214,2012
"TX",0.0196868521904416,2012
"UT",0.00360774464283063,2012
"VA",0.00512739866788111,2012
"VI",0.000452100841693889,2012
"VT",0.00109740368727149,2012
"WA",0.00332566276533032,2012
"WI",0.0113475962674239,2012
"WV",0.00417593420421087,2012
"WY",0.000400501320096031,2012
"AK",0.000544406332868925,2013
"AL",0.0228533899248881,2013
"AR",0.00136502127965325,2013
"AZ",0.00617311210819268,2013
"CA",0.0104496898897732,2013
"CO",0.00140644443967948,2013
"CT",0.00895251674958385,2013
"DC",0.00200836027945387,2013
"DE",0.00220918909672236,2013
"FL",0.0128107847562341,2013
"GA",0.00811066049881898,2013
"HI",0.000525952941542902,2013
"IA",0.0193514855581595,2013
"ID",0.000774653465344786,2013
"IL",0.0213019703205882,2013
"IN",0.00831749769211943,2013
"KS",0.0222161763663414,2013
"KY",0.00622025343993846,2013
"LA",0.00812908027610373,2013
"MA",0.00157135402985578,2013
"MD",0.00150968504831588,2013
"ME",0.000956119405133511,2013
"MI",0.00948189855723358,2013
"MN",0.00820538412064491,2013
"MO",0.0819924375655862,2013
"MS",0.00267571428017358,2013
"MT",0.000378861539401651,2013
"NC",0.00104786728109917,2013
"ND",0.000527044025182236,2013
"NE",0.0110276136037734,2013
"NH",0.0011217156896629,2013
"NJ",0.00228293030493784,2013
"NM",0.000628634888470932,2013
"NV",0.000882785572717759,2013
"NY",0.00559466364238518,2013
"OH",0.00987271645820937,2013
"OK",0.00438061706381238,2013
"OR",0.00131636999311496,2013
"PA",0.0197224227370107,2013
"PR",0.338576776823134,2013
"RI",0.00275843654992948,2013
"SC",0.00671109364314607,2013
"SD",0.000518496933176598,2013
"TN",0.016762246001774,2013
"TX",0.00820018955271056,2013
"UT",0.00442162971933704,2013
"VA",0.00513274282793383,2013
"VI",0.000363063067525546,2013
"VT",0.000905681383322219,2013
"WA",0.00091840648299849,2013
"WI",0.00924483738601229,2013
"WV",0.00390536589173177,2013
"WY",0.000393869281848025,2013
"AK",0.000588322663118883,2014
"AL",0.0125674620141634,2014
"AR",0.0011244911512761,2014
"AZ",0.00746938811232457,2014
"CA",0.00654520195860245,2014
"CO",0.00134103071962586,2014
"CT",0.00219349674955166,2014
"DC",0.0021016483371456,2014
"DE",0.00158905881736941,2014
"FL",0.00652443398658127,2014
"GA",0.00113848678871756,2014
"HI",0.000574000001021583,2014
"IA",0.0190321061823843,2014
"ID",0.000635714284431916,2014
"IL",0.0449167003841469,2014
"IN",0.0131159404182393,2014
"KS",0.0224866841450884,2014
"KY",0.00561161656960895,2014
"LA",0.00441951550701631,2014
"MA",0.0013829203524141,2014
"MD",0.0012706666685214,2014
"ME",0.00098110465246781,2014
"MI",0.00600504888104536,2014
"MN",0.0075624330660253,2014
"MO",0.030728007283096,2014
"MS",0.00280228569653922,2014
"MT",0.000371112783034192,2014
"NC",0.000977467532051441,2014
"ND",0.000434375000188745,2014
"NE",0.0065885010464924,2014
"NH",0.000994588536730163,2014
"NJ",0.00181922971731676,2014
"NM",0.000582040173130986,2014
"NV",0.000983534136128539,2014
"NY",0.00303572616860345,2014
"OH",0.00951319807468923,2014
"OK",0.00413015311761145,2014
"OR",0.000930775702194597,2014
"PA",0.0145049153856628,2014
"PR",0.177221014974234,2014
"RI",0.00295442831713596,2014
"SC",0.0115847892838812,2014
"SD",0.000419704141074615,2014
"TN",0.010493113909063,2014
"TX",0.0035503114805995,2014
"UT",0.00317680895242352,2014
"VA",0.00227006551528525,2014
"VI",0.000555454546239079,2014
"VT",0.000877980394280338,2014
"WA",0.000868334498290721,2014
"WI",0.0103381286261391,2014
"WV",0.00385495750818046,2014
"WY",0.000306170215052963,2014
"AK",0.000493243700964572,2015
"AL",0.0142074894159806,2015
"AR",0.00105184210943144,2015
"AZ",0.00615019040652152,2015
"CA",0.00513505678900412,2015
"CO",0.000528646298810931,2015
"CT",0.00201349651783508,2015
"DC",0.00219619290276905,2015
"DE",0.00278414901383846,2015
"FL",0.00598798209739967,2015
"GA",0.00548247190212761,2015
"HI",0.000765012227022858,2015
"IA",0.0167226159638312,2015
"ID",0.000616528734425283,2015
"IL",0.0140783505274097,2015
"IN",0.0165035059359155,2015
"KS",0.014631835670402,2015
"KY",0.0101152604819187,2015
"LA",0.0015026506011361,2015
"MA",0.00177531984122094,2015
"MD",0.00168666667303537,2015
"ME",0.000930911681736165,2015
"MI",0.0075316754270131,2015
"MN",0.00967065252821097,2015
"MO",0.0202366535218919,2015
"MS",0.00249492463111133,2015
"MT",0.000373218575448414,2015
"NC",0.0011770517925697,2015
"ND",0.000660140844431712,2015
"NE",0.00599133084804413,2015
"NH",0.00121051345112434,2015
"NJ",0.00196551302326062,2015
"NM",0.000611722512212271,2015
"NV",0.00123349514109471,2015
"NY",0.00411172054993045,2015
"OH",0.0086170956318916,2015
"OK",0.00337055757503109,2015
"OR",0.00136195331938945,2015
"PA",0.0102065547154718,2015
"PR",0.07879746880064,2015
"RI",0.0031622369867587,2015
"SC",0.0117193826251305,2015
"SD",0.000654447671771523,2015
"TN",0.00938737035245402,2015
"TX",0.00313790602754068,2015
"UT",0.00424075646688899,2015
"VA",0.00290637907144525,2015
"VI",0.000485137615473289,2015
"VT",0.00106268514726181,2015
"WA",0.000945995639923705,2015
"WI",0.00579492627927812,2015
"WV",0.00349386109679919,2015
"WY",0.000336689849301796,2015
"AK",0.000940831950693533,2016
"AL",0.0172893396425396,2016
"AR",0.00173407658268581,2016
"AZ",0.00977138878895181,2016
"CA",0.00538982602046912,2016
"CO",0.000771936720394706,2016
"CT",0.00241022221513655,2016
"DC",0.00358537731811108,2016
"DE",0.00453869006537829,2016
"FL",0.00657388755985828,2016
"GA",0.0111946141791905,2016
"HI",0.00111533632374092,2016
"IA",0.0176953988981017,2016
"ID",0.00121526838620208,2016
"IL",0.0100563477984649,2016
"IN",0.00965781548251789,2016
"KS",0.0255858132203404,2016
"KY",0.0070067594680596,2016
"LA",0.00220153846308894,2016
"MA",0.00251676045207445,2016
"MD",0.00285946860581376,2016
"ME",0.000796153847993557,2016
"MI",0.00775182470644776,2016
"MN",0.00951445429493756,2016
"MO",0.0193157515165578,2016
"MS",0.00350754838680939,2016
"MT",0.000686972685359661,2016
"NC",0.00208207299201737,2016
"ND",0.00122935859693369,2016
"NE",0.00627885722639697,2016
"NH",0.00108510256833166,2016
"NJ",0.00396299999691461,2016
"NM",0.000749515788530085,2016
"NV",0.00195364948462175,2016
"NY",0.00545716037752074,2016
"OH",0.0111127186765166,2016
"OK",0.00443105400958404,2016
"OR",0.00358120297890814,2016
"PA",0.0105440120834632,2016
"PR",0.0183510684791821,2016
"RI",0.00369685493413791,2016
"SC",0.0137837106891832,2016
"SD",0.00115892857031343,2016
"TN",0.0114464212922346,2016
"TX",0.00316341395518012,2016
"UT",0.00422319899417535,2016
"VA",0.00376577649404643,2016
"VI",0.000487352943737813,2016
"VT",0.00136707429778635,2016
"WA",0.00152340154812747,2016
"WI",0.00977532755418256,2016
"WV",0.00449585503131624,2016
"WY",0.00063558558790496,2016
"AK",0.000823959108893989,2017
"AL",0.0148651869422711,2017
"AR",0.0016579142932356,2017
"AZ",0.0140657243940517,2017
"CA",0.00486403026951295,2017
"CO",0.000738834217853896,2017
"CT",0.0021793305531292,2017
"DC",0.0032317475907493,2017
"DE",0.00363006488684043,2017
"FL",0.0080607947102668,2017
"GA",0.00571935628604807,2017
"HI",0.00128907029460701,2017
"IA",0.0121126814516145,2017
"ID",0.00103244956657264,2017
"IL",0.00796474931643153,2017
"IN",0.0101646728484995,2017
"KS",0.0170377299485479,2017
"KY",0.00560612307425873,2017
"LA",0.0128131182526485,2017
"MA",0.0023934108869473,2017
"MD",0.00221454326985028,2017
"ME",0.00087077702890973,2017
"MI",0.00673487231665755,2017
"MN",0.00877237035441762,2017
"MO",0.0616230292800522,2017
"MS",0.00362726495101621,2017
"MT",0.000563742138054741,2017
"NC",0.00208993835808199,2017
"ND",0.00114576703940243,2017
"NE",0.00539562824870457,2017
"NH",0.000832103746408068,2017
"NJ",0.00292999999680623,2017
"NM",0.000793270565092259,2017
"NV",0.00225023256573148,2017
"NY",0.00364565169467954,2017
"OH",0.0134175657521997,2017
"OK",0.0040676408825675,2017
"OR",0.00124648804619748,2017
"PA",0.00899292781825278,2017
"PR",0.0283063492880458,2017
"RI",0.00324711541143901,2017
"SC",0.0122297224361632,2017
"SD",0.00121650969164757,2017
"TN",0.00943753516549363,2017
"TX",0.00338588962933926,2017
"UT",0.00405585573329662,2017
"VA",0.00320578565370654,2017
"VI",0.000519402984550584,2017
"VT",0.00126587853210155,2017
"WA",0.00155549718528536,2017
"WI",0.00446532799485333,2017
"WV",0.00426436132347162,2017
"WY",0.000698601824813876,2017
"AK",0.000888020130576894,2018
"AL",0.0145964881141936,2018
"AR",0.00155843372757805,2018
"AZ",0.0122416090691166,2018
"CA",0.00504943919029093,2018
"CO",0.000808045186425227,2018
"CT",0.00229447698836175,2018
"DC",0.00282430104112923,2018
"DE",0.0028378467977177,2018
"FL",0.00780570354759539,2018
"GA",0.00631773314882412,2018
"HI",0.00101759213601067,2018
"IA",0.0130127585876709,2018
"ID",0.00139083076945658,2018
"IL",0.0838698032084172,2018
"IN",0.0246797646997722,2018
"KS",0.00851464899117464,2018
"KY",0.01872900997029,2018
"LA",0.0142642216111147,2018
"MA",0.00215372317819806,2018
"MD",0.00278187861605184,2018
"ME",0.000776148411581223,2018
"MI",0.00804664605898063,2018
"MN",0.00734229902949783,2018
"MO",0.0546211086612695,2018
"MS",0.00346457625580685,2018
"MT",0.000580801924139872,2018
"NC",0.00188209266230296,2018
"ND",0.00130842856686546,2018
"NE",0.00473293920828616,2018
"NH",0.000786657144053606,2018
"NJ",0.00333332853623129,2018
"NM",0.000719096510373557,2018
"NV",0.00224416489533318,2018
"NY",0.00321617037255633,2018
"OH",0.0142336571602285,2018
"OK",0.00407073683636587,2018
"OR",0.00118070431947297,2018
"PA",0.0102861924968318,2018
"PR",0.0338730073032649,2018
"RI",0.00268971347674069,2018
"SC",0.0175128502439622,2018
"SD",0.00134067226834161,2018
"TN",0.00801627551694158,2018
"TX",0.00423375148083604,2018
"UT",0.00179833185367477,2018
"VA",0.00282744784637647,2018
"VI",0,2018
"VT",0.00126941254245256,2018
"WA",0.00158994303256856,2018
"WI",0.00316086214601808,2018
"WV",0.00318635690395876,2018
"WY",0.000656946900847001,2018
