"","id","time","name","lat","long","radious"
"770","2017260N12310",2017-09-22 06:00:00,"MARIA",21.2,-70.5,122.5
"771","2017260N12310",2017-09-22 09:00:00,"MARIA",21.5125,-70.715,122.5
"772","2017260N12310",2017-09-22 12:00:00,"MARIA",21.9,-70.9,122.5
"773","2017260N12310",2017-09-22 15:00:00,"MARIA",22.3349,-71.0502,122.5
"774","2017260N12310",2017-09-22 18:00:00,"MARIA",22.8,-71.2,122.5
"775","2017260N12310",2017-09-22 21:00:00,"MARIA",23.265,-71.3999,125
"776","2017260N12310",2017-09-23 00:00:00,"MARIA",23.7,-71.6,127.5
"777","2017260N12310",2017-09-23 03:00:00,"MARIA",24.065,-71.7651,133.75
"778","2017260N12310",2017-09-23 06:00:00,"MARIA",24.4,-71.9,140
"779","2017260N12310",2017-09-23 09:00:00,"MARIA",24.7425,-72.0076,143.75
"780","2017260N12310",2017-09-23 12:00:00,"MARIA",25.1,-72.1,147.5
"781","2017260N12310",2017-09-23 15:00:00,"MARIA",25.5,-72.2075,156.25
"782","2017260N12310",2017-09-23 18:00:00,"MARIA",25.9,-72.3,165
"783","2017260N12310",2017-09-23 21:00:00,"MARIA",26.2425,-72.3502,165
"784","2017260N12310",2017-09-24 00:00:00,"MARIA",26.6,-72.4,165
"785","2017260N12310",2017-09-24 03:00:00,"MARIA",27.035,-72.4925,168.75
"786","2017260N12310",2017-09-24 06:00:00,"MARIA",27.5,-72.6,172.5
"787","2017260N12310",2017-09-24 09:00:00,"MARIA",27.965,-72.7075,172.5
"788","2017260N12310",2017-09-24 12:00:00,"MARIA",28.4,-72.8,172.5
"789","2017260N12310",2017-09-24 15:00:00,"MARIA",28.7725,-72.8651,173.75
"790","2017260N12310",2017-09-24 18:00:00,"MARIA",29.1,-72.9,175
"791","2017260N12310",2017-09-24 21:00:00,"MARIA",29.4075,-72.9076,175
"792","2017260N12310",2017-09-25 00:00:00,"MARIA",29.7,-72.9,175
"793","2017260N12310",2017-09-25 03:00:00,"MARIA",30.0075,-72.8926,178.75
"794","2017260N12310",2017-09-25 06:00:00,"MARIA",30.3,-72.9,182.5
"795","2017260N12310",2017-09-25 09:00:00,"MARIA",30.55,-72.9425,181.25
"796","2017260N12310",2017-09-25 12:00:00,"MARIA",30.8,-73,180
"797","2017260N12310",2017-09-25 15:00:00,"MARIA",31.0925,-73.0574,175
"798","2017260N12310",2017-09-25 18:00:00,"MARIA",31.4,-73.1,170
"799","2017260N12310",2017-09-25 21:00:00,"MARIA",31.7,-73.1076,170
"800","2017260N12310",2017-09-26 00:00:00,"MARIA",32,-73.1,170
"801","2017260N12310",2017-09-26 03:00:00,"MARIA",32.2925,-73.1,176.25
"802","2017260N12310",2017-09-26 06:00:00,"MARIA",32.6,-73.1,182.5
"803","2017260N12310",2017-09-26 09:00:00,"MARIA",32.95,-73.1,182.5
"804","2017260N12310",2017-09-26 12:00:00,"MARIA",33.3,-73.1,182.5
"805","2017260N12310",2017-09-26 15:00:00,"MARIA",33.615,-73.1074,181.25
"806","2017260N12310",2017-09-26 18:00:00,"MARIA",33.9,-73.1,180
"807","2017260N12310",2017-09-26 21:00:00,"MARIA",34.1575,-73.0575,180
"808","2017260N12310",2017-09-27 00:00:00,"MARIA",34.4,-73,180
"809","2017260N12310",2017-09-27 03:00:00,"MARIA",34.65,-72.95,178.75
"810","2017260N12310",2017-09-27 06:00:00,"MARIA",34.9,-72.9,177.5
"811","2017260N12310",2017-09-27 09:00:00,"MARIA",35.1425,-72.8574,177.5
"812","2017260N12310",2017-09-27 12:00:00,"MARIA",35.4,-72.8,177.5
"813","2017260N12310",2017-09-27 15:00:00,"MARIA",35.6925,-72.7224,177.5
"814","2017260N12310",2017-09-27 18:00:00,"MARIA",36,-72.6,177.5
"815","2017260N12310",2017-09-27 21:00:00,"MARIA",36.3373,-72.4526,177.5
"816","2017260N12310",2017-09-28 00:00:00,"MARIA",36.6,-72.2,177.5
"817","2017260N12310",2017-09-28 03:00:00,"MARIA",36.6873,-71.8171,176.25
"818","2017260N12310",2017-09-28 06:00:00,"MARIA",36.7,-71.3,175
"819","2017260N12310",2017-09-28 09:00:00,"MARIA",36.7575,-70.6876,175
"820","2017260N12310",2017-09-28 12:00:00,"MARIA",36.8,-70,175
"821","2017260N12310",2017-09-28 15:00:00,"MARIA",36.7991,-69.337,175
"822","2017260N12310",2017-09-28 18:00:00,"MARIA",36.8,-68.6,175
"823","2017260N12310",2017-09-28 21:00:00,"MARIA",36.8417,-67.76,173.75
"824","2017260N12310",2017-09-29 00:00:00,"MARIA",36.9,-66.8,172.5
"825","2017260N12310",2017-09-29 03:00:00,"MARIA",36.9564,-65.7601,175
"826","2017260N12310",2017-09-29 06:00:00,"MARIA",37,-64.6,177.5
"827","2017260N12310",2017-09-29 09:00:00,"MARIA",36.976,-63.3578,177.5
"828","2017260N12310",2017-09-29 12:00:00,"MARIA",37,-62,177.5
"829","2017260N12310",2017-09-29 15:00:00,"MARIA",37.1456,-60.5591,178.75
"830","2017260N12310",2017-09-29 18:00:00,"MARIA",37.4,-59,180
"831","2017260N12310",2017-09-29 21:00:00,"MARIA",37.7039,-57.3285,180
"832","2017260N12310",2017-09-30 00:00:00,"MARIA",38.1,-55.6,180
"833","2017260N12310",2017-09-30 03:00:00,"MARIA",38.5826,-53.8997,176.25
"834","2017260N12310",2017-09-30 06:00:00,"MARIA",39.1,-52.2,172.5
"835","2017260N12310",2017-09-30 09:00:00,"MARIA",39.5332,-50.481,172.5
"836","2017260N12310",2017-09-30 12:00:00,"MARIA",40,-48.8,172.5
"837","2017260N12310",2017-09-30 15:00:00,"MARIA",40.5903,-47.17,168.75
"838","2017260N12310",2017-09-30 18:00:00,"MARIA",41.2,-45.6,165
"839","2017260N12310",2017-09-30 21:00:00,"MARIA",41.6969,-44.0948,165
"840","2017260N12310",2017-10-01 00:00:00,"MARIA",42.2,-42.6,165
"841","2017260N12310",2017-10-01 03:00:00,"MARIA",42.7587,-41.062,165
"842","2017260N12310",2017-10-01 06:00:00,"MARIA",43.4,-39.4,165
"843","2017260N12310",2017-10-01 09:00:00,"MARIA",44.1171,-37.5433,165
"844","2017260N12310",2017-10-01 12:00:00,"MARIA",44.9,-35.5,165
"845","2017260N12310",2017-10-01 15:00:00,"MARIA",45.7356,-33.2967,165
"846","2017260N12310",2017-10-01 18:00:00,"MARIA",46.5,-31,165
"847","2017260N12310",2017-10-01 21:00:00,"MARIA",47.0778,-28.7452,175
"848","2017260N12310",2017-10-02 00:00:00,"MARIA",47.5,-26.5,175
"849","2017260N12310",2017-10-02 03:00:00,"MARIA",47.8181,-24.2851,175
"850","2017260N12310",2017-10-02 06:00:00,"MARIA",48,-22,175
"851","2017260N12310",2017-10-02 09:00:00,"MARIA",48.0506,-19.5486,87.5
"852","2017260N12310",2017-10-02 12:00:00,"MARIA",48,-17,NA
"853","2013306N07162",2013-11-02 06:00:00,"HAIYAN",6.6,161.6,NA
"854","2013306N07162",2013-11-02 09:00:00,"HAIYAN",6.37513,160.967,NA
"855","2013306N07162",2013-11-02 12:00:00,"HAIYAN",6.2,160.3,NA
"856","2013306N07162",2013-11-02 15:00:00,"HAIYAN",6.11242,159.573,NA
"857","2013306N07162",2013-11-02 18:00:00,"HAIYAN",6.1,158.8,NA
"858","2013306N07162",2013-11-02 21:00:00,"HAIYAN",6.13495,158,NA
"859","2013306N07162",2013-11-03 00:00:00,"HAIYAN",6.2,157.2,NA
"860","2013306N07162",2013-11-03 03:00:00,"HAIYAN",6.23489,156.435,NA
"861","2013306N07162",2013-11-03 06:00:00,"HAIYAN",6.12857,156.171,NA
"862","2013306N07162",2013-11-03 09:00:00,"HAIYAN",6.2014,155.644,NA
"863","2013306N07162",2013-11-03 12:00:00,"HAIYAN",6.25385,154.946,NA
"864","2013306N07162",2013-11-03 15:00:00,"HAIYAN",6.22081,154.063,NA
"865","2013306N07162",2013-11-03 18:00:00,"HAIYAN",6.175,153.175,NA
"866","2013306N07162",2013-11-03 21:00:00,"HAIYAN",6.1421,152.566,NA
"867","2013306N07162",2013-11-04 00:00:00,"HAIYAN",6.125,151.975,NA
"868","2013306N07162",2013-11-04 03:00:00,"HAIYAN",6.13512,151.144,NA
"869","2013306N07162",2013-11-04 06:00:00,"HAIYAN",6.175,150.275,42.5
"870","2013306N07162",2013-11-04 09:00:00,"HAIYAN",6.24228,149.543,44.5
"871","2013306N07162",2013-11-04 12:00:00,"HAIYAN",6.325,148.825,47.5
"872","2013306N07162",2013-11-04 15:00:00,"HAIYAN",6.41126,148.018,49.5
"873","2013306N07162",2013-11-04 18:00:00,"HAIYAN",6.475,147.225,52.5
"874","2013306N07162",2013-11-04 21:00:00,"HAIYAN",6.48045,146.533,52.5
"875","2013306N07162",2013-11-05 00:00:00,"HAIYAN",6.475,145.875,52.5
"876","2013306N07162",2013-11-05 03:00:00,"HAIYAN",6.48985,145.204,52.5
"877","2013306N07162",2013-11-05 06:00:00,"HAIYAN",6.55,144.5,52.5
"878","2013306N07162",2013-11-05 09:00:00,"HAIYAN",6.68493,143.731,59.5
"879","2013306N07162",2013-11-05 12:00:00,"HAIYAN",6.85,142.925,67.5
"880","2013306N07162",2013-11-05 15:00:00,"HAIYAN",6.99489,142.114,76
"881","2013306N07162",2013-11-05 18:00:00,"HAIYAN",7.125,141.3,85
"882","2013306N07162",2013-11-05 21:00:00,"HAIYAN",7.22479,140.509,92
"883","2013306N07162",2013-11-06 00:00:00,"HAIYAN",7.325,139.7,100
"884","2013306N07162",2013-11-06 03:00:00,"HAIYAN",7.45488,138.838,105
"885","2013306N07162",2013-11-06 06:00:00,"HAIYAN",7.6,137.95,110
"886","2013306N07162",2013-11-06 09:00:00,"HAIYAN",7.74793,137.068,116
"887","2013306N07162",2013-11-06 12:00:00,"HAIYAN",7.9,136.175,122.5
"888","2013306N07162",2013-11-06 15:00:00,"HAIYAN",8.03494,135.247,118
"889","2013306N07162",2013-11-06 18:00:00,"HAIYAN",8.2,134.35,113.75
"890","2013306N07162",2013-11-06 21:00:00,"HAIYAN",8.42529,133.553,113.75
"891","2013306N07162",2013-11-07 00:00:00,"HAIYAN",8.7,132.775,113.75
"892","2013306N07162",2013-11-07 03:00:00,"HAIYAN",8.98408,131.957,113.75
"893","2013306N07162",2013-11-07 06:00:00,"HAIYAN",9.325,131.075,113.75
"894","2013306N07162",2013-11-07 09:00:00,"HAIYAN",9.77917,130.109,115.75
"895","2013306N07162",2013-11-07 12:00:00,"HAIYAN",10.2,129.075,118.75
"896","2013306N07162",2013-11-07 15:00:00,"HAIYAN",10.4335,128.011,121
"897","2013306N07162",2013-11-07 18:00:00,"HAIYAN",10.6,126.925,123.75
"898","2013306N07162",2013-11-07 21:00:00,"HAIYAN",10.8139,125.856,123.75
"899","2013306N07162",2013-11-08 00:00:00,"HAIYAN",11.025,124.775,123.75
"900","2013306N07162",2013-11-08 03:00:00,"HAIYAN",11.2104,123.655,123.75
"901","2013306N07162",2013-11-08 06:00:00,"HAIYAN",11.4,122.55,123.75
"902","2013306N07162",2013-11-08 09:00:00,"HAIYAN",11.6166,121.545,123.75
"903","2013306N07162",2013-11-08 12:00:00,"HAIYAN",11.85,120.5,123.75
"904","2013306N07162",2013-11-08 15:00:00,"HAIYAN",12.1126,119.211,124.25
"905","2013306N07162",2013-11-08 18:00:00,"HAIYAN",12.325,118,125
"906","2013306N07162",2013-11-08 21:00:00,"HAIYAN",12.347,117.18,125
"907","2013306N07162",2013-11-09 00:00:00,"HAIYAN",12.45,116.475,125
"908","2013306N07162",2013-11-09 03:00:00,"HAIYAN",12.8843,115.612,125
"909","2013306N07162",2013-11-09 06:00:00,"HAIYAN",13.45,114.725,125
"910","2013306N07162",2013-11-09 09:00:00,"HAIYAN",13.9535,113.874,120
"911","2013306N07162",2013-11-09 12:00:00,"HAIYAN",14.45,113.05,115
"912","2013306N07162",2013-11-09 15:00:00,"HAIYAN",14.9192,112.232,115
"913","2013306N07162",2013-11-09 18:00:00,"HAIYAN",15.4,111.475,115
"914","2013306N07162",2013-11-09 21:00:00,"HAIYAN",15.9016,110.805,115
"915","2013306N07162",2013-11-10 00:00:00,"HAIYAN",16.475,110.2,115
"916","2013306N07162",2013-11-10 03:00:00,"HAIYAN",17.163,109.61,115
"917","2013306N07162",2013-11-10 06:00:00,"HAIYAN",17.9,109.05,115
"918","2013306N07162",2013-11-10 09:00:00,"HAIYAN",18.6226,108.468,110
"919","2013306N07162",2013-11-10 12:00:00,"HAIYAN",19.3,107.975,105
"920","2013306N07162",2013-11-10 15:00:00,"HAIYAN",19.8792,107.632,105
"921","2013306N07162",2013-11-10 18:00:00,"HAIYAN",20.425,107.425,105
"922","2013306N07162",2013-11-10 21:00:00,"HAIYAN",21.0217,107.252,105
"923","2013306N07162",2013-11-11 00:00:00,"HAIYAN",21.5929,107.257,105
"924","2013306N07162",2013-11-11 03:00:00,"HAIYAN",22.1109,107.495,78.5
"925","2013306N07162",2013-11-11 06:00:00,"HAIYAN",22.5,107.875,52.5
"926","2013306N07162",2013-11-11 09:00:00,"HAIYAN",22.5377,108.298,NA
"927","2013306N07162",2013-11-11 12:00:00,"HAIYAN",22.55,108.7,NA
"928","2019063S18038",2019-03-04 00:00:00,"IDAI",-18,38,NA
"929","2019063S18038",2019-03-04 03:00:00,"IDAI",-17.8824,38.015,NA
"930","2019063S18038",2019-03-04 06:00:00,"IDAI",-17.8,37.9,NA
"931","2019063S18038",2019-03-04 09:00:00,"IDAI",-17.7652,37.5925,NA
"932","2019063S18038",2019-03-04 12:00:00,"IDAI",-17.7,37.3,NA
"933","2019063S18038",2019-03-04 15:00:00,"IDAI",-17.5149,37.2701,NA
"934","2019063S18038",2019-03-04 18:00:00,"IDAI",-17.3,37.3,NA
"935","2019063S18038",2019-03-04 21:00:00,"IDAI",-17.1275,37.2074,NA
"936","2019063S18038",2019-03-05 00:00:00,"IDAI",-17.02,37.18,NA
"937","2019063S18038",2019-03-05 03:00:00,"IDAI",-16.98,37.1767,NA
"938","2019063S18038",2019-03-05 06:00:00,"IDAI",-16.9429,37.1714,NA
"939","2019063S18038",2019-03-05 09:00:00,"IDAI",-16.865,37.1425,NA
"940","2019063S18038",2019-03-05 12:00:00,"IDAI",-16.75,37.1,NA
"941","2019063S18038",2019-03-05 15:00:00,"IDAI",-16.615,37.0925,NA
"942","2019063S18038",2019-03-05 18:00:00,"IDAI",-16.45,37.1,NA
"943","2019063S18038",2019-03-05 21:00:00,"IDAI",-16.2537,37.1038,NA
"944","2019063S18038",2019-03-06 00:00:00,"IDAI",-16.05,37.1,NA
"945","2019063S18038",2019-03-06 03:00:00,"IDAI",-15.8787,37.09,NA
"946","2019063S18038",2019-03-06 06:00:00,"IDAI",-15.7,37.05,NA
"947","2019063S18038",2019-03-06 09:00:00,"IDAI",-15.4712,36.9763,NA
"948","2019063S18038",2019-03-06 12:00:00,"IDAI",-15.25,36.85,NA
"949","2019063S18038",2019-03-06 15:00:00,"IDAI",-15.0513,36.6761,NA
"950","2019063S18038",2019-03-06 18:00:00,"IDAI",-14.95,36.45,NA
"951","2019063S18038",2019-03-06 21:00:00,"IDAI",-15.0163,36.1565,NA
"952","2019063S18038",2019-03-07 00:00:00,"IDAI",-15.15,35.9,NA
"953","2019063S18038",2019-03-07 03:00:00,"IDAI",-15.2324,35.7837,NA
"954","2019063S18038",2019-03-07 06:00:00,"IDAI",-15.3,35.75,NA
"955","2019063S18038",2019-03-07 09:00:00,"IDAI",-15.3538,35.7463,NA
"956","2019063S18038",2019-03-07 12:00:00,"IDAI",-15.4,35.75,NA
"957","2019063S18038",2019-03-07 15:00:00,"IDAI",-15.4312,35.6887,NA
"958","2019063S18038",2019-03-07 18:00:00,"IDAI",-15.5,35.65,NA
"959","2019063S18038",2019-03-07 21:00:00,"IDAI",-15.6674,35.6688,NA
"960","2019063S18038",2019-03-08 00:00:00,"IDAI",-15.85,35.8,NA
"961","2019063S18038",2019-03-08 03:00:00,"IDAI",-15.9575,36.08,NA
"962","2019063S18038",2019-03-08 06:00:00,"IDAI",-16.05,36.45,NA
"963","2019063S18038",2019-03-08 09:00:00,"IDAI",-16.175,36.81,NA
"964","2019063S18038",2019-03-08 12:00:00,"IDAI",-16.3,37.2,NA
"965","2019063S18038",2019-03-08 15:00:00,"IDAI",-16.3999,37.6026,NA
"966","2019063S18038",2019-03-08 18:00:00,"IDAI",-16.5,38.05,NA
"967","2019063S18038",2019-03-08 21:00:00,"IDAI",-16.6212,38.5563,NA
"968","2019063S18038",2019-03-09 00:00:00,"IDAI",-16.75,39.1,NA
"969","2019063S18038",2019-03-09 03:00:00,"IDAI",-16.8974,39.6499,NA
"970","2019063S18038",2019-03-09 06:00:00,"IDAI",-17,40.2,NA
"971","2019063S18038",2019-03-09 09:00:00,"IDAI",-16.9863,40.7553,NA
"972","2019063S18038",2019-03-09 12:00:00,"IDAI",-16.95,41.25,62.5
"973","2019063S18038",2019-03-09 15:00:00,"IDAI",-16.9849,41.6487,71
"974","2019063S18038",2019-03-09 18:00:00,"IDAI",-17.05,41.95,80
"975","2019063S18038",2019-03-09 21:00:00,"IDAI",-17.1287,42.1837,74.5
"976","2019063S18038",2019-03-10 00:00:00,"IDAI",-17.2,42.35,70
"977","2019063S18038",2019-03-10 03:00:00,"IDAI",-17.2399,42.475,75.75
"978","2019063S18038",2019-03-10 06:00:00,"IDAI",-17.25,42.6,82.5
"979","2019063S18038",2019-03-10 09:00:00,"IDAI",-17.2325,42.8038,82.5
"980","2019063S18038",2019-03-10 12:00:00,"IDAI",-17.2,43,82.5
"981","2019063S18038",2019-03-10 15:00:00,"IDAI",-17.1637,43.1375,80.5
"982","2019063S18038",2019-03-10 18:00:00,"IDAI",-17.15,43.2,78.75
"983","2019063S18038",2019-03-10 21:00:00,"IDAI",-17.1942,43.1766,82.25
"984","2019063S18038",2019-03-11 00:00:00,"IDAI",-17.25,43.1,86.25
"985","2019063S18038",2019-03-11 03:00:00,"IDAI",-17.2675,43.0325,86.25
"986","2019063S18038",2019-03-11 06:00:00,"IDAI",-17.35,43,105
"987","2019063S18038",2019-03-11 09:00:00,"IDAI",-17.4517,42.8996,109
"988","2019063S18038",2019-03-11 12:00:00,"IDAI",-17.55,42.75,113.75
"989","2019063S18038",2019-03-11 15:00:00,"IDAI",-17.6213,42.575,110.75
"990","2019063S18038",2019-03-11 18:00:00,"IDAI",-17.7,42.4,108.75
"991","2019063S18038",2019-03-11 21:00:00,"IDAI",-17.81,42.2787,111
"992","2019063S18038",2019-03-12 00:00:00,"IDAI",-17.95,42.15,113.75
"993","2019063S18038",2019-03-12 03:00:00,"IDAI",-18.1137,41.9687,114.25
"994","2019063S18038",2019-03-12 06:00:00,"IDAI",-18.3,41.75,115
"995","2019063S18038",2019-03-12 09:00:00,"IDAI",-18.5038,41.5038,117
"996","2019063S18038",2019-03-12 12:00:00,"IDAI",-18.7,41.25,120
"997","2019063S18038",2019-03-12 15:00:00,"IDAI",-18.8649,41.0437,112.75
"998","2019063S18038",2019-03-12 18:00:00,"IDAI",-19,40.8,106.25
"999","2019063S18038",2019-03-12 21:00:00,"IDAI",-19.1151,40.4288,107.75
"1000","2019063S18038",2019-03-13 00:00:00,"IDAI",-19.2,40.05,110
"1001","2019063S18038",2019-03-13 03:00:00,"IDAI",-19.2574,39.7849,121.5
"1002","2019063S18038",2019-03-13 06:00:00,"IDAI",-19.3,39.55,133.75
"1003","2019063S18038",2019-03-13 09:00:00,"IDAI",-19.35,39.275,110.25
"1004","2019063S18038",2019-03-13 12:00:00,"IDAI",-19.4,39,87.5
"1005","2019063S18038",2019-03-13 15:00:00,"IDAI",-19.4462,38.7537,109.75
"1006","2019063S18038",2019-03-13 18:00:00,"IDAI",-19.5,38.5,132.5
"1007","2019063S18038",2019-03-13 21:00:00,"IDAI",-19.5712,38.2187,127.25
"1008","2019063S18038",2019-03-14 00:00:00,"IDAI",-19.65,37.9,122.5
"1009","2019063S18038",2019-03-14 03:00:00,"IDAI",-19.7287,37.54,119
"1010","2019063S18038",2019-03-14 06:00:00,"IDAI",-19.8,37.15,116.25
"1011","2019063S18038",2019-03-14 09:00:00,"IDAI",-19.8687,36.7501,122.75
"1012","2019063S18038",2019-03-14 12:00:00,"IDAI",-19.9,36.35,130
"1013","2019063S18038",2019-03-14 15:00:00,"IDAI",-19.8591,35.9749,110.5
"1014","2019063S18038",2019-03-14 18:00:00,"IDAI",-19.8,35.6,91.25
"1015","2019063S18038",2019-03-14 21:00:00,"IDAI",-19.7863,35.1963,91.25
"1016","2019063S18038",2019-03-15 00:00:00,"IDAI",-19.7,34.8,91.25
"1017","2019063S18038",2019-03-15 03:00:00,"IDAI",-19.5461,34.4661,85.75
"1018","2019063S18038",2019-03-15 06:00:00,"IDAI",-19.4,34.15,81.25
"1019","2019063S18038",2019-03-15 09:00:00,"IDAI",-19.3388,33.7926,88.5
"1020","2019063S18038",2019-03-15 12:00:00,"IDAI",-19.3,33.45,96.25
"1021","2019063S18038",2019-03-15 15:00:00,"IDAI",-19.2286,33.175,76.25
"1022","2019063S18038",2019-03-15 18:00:00,"IDAI",-19.15,32.9,56.25
"1023","2019063S18038",2019-03-15 21:00:00,"IDAI",-19.0863,32.5501,48.5
"1024","2019063S18038",2019-03-16 00:00:00,"IDAI",-19,32.2143,41.25
"1025","2019063S18038",2019-03-16 03:00:00,"IDAI",-18.8575,31.9474,20.5
"1026","2019063S18038",2019-03-16 06:00:00,"IDAI",-18.7,31.725,NA
"1027","2019063S18038",2019-03-16 09:00:00,"IDAI",-18.5875,31.5925,NA
"1028","2019063S18038",2019-03-16 12:00:00,"IDAI",-18.5,31.4,NA
